generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
mixed;abrupt;20K;BOLE;PH;0.9134;0.0014;0.8268;0.0027;23.0333;1.0261;841691.8187;64372.2316;0.0;0.0
mixed;abrupt;20K;BOLE;RDDM;0.8719;0.0017;0.7438;0.0033;26.0;1.2672;1218445.312;29505.4875;0.0;0.0
mixed;abrupt;20K;BOLE;STEPD;0.8581;0.0014;0.7161;0.0027;49.7;3.7226;616012.8;18096.0259;0.0;0.0
mixed;abrupt;20K;HT;ADWIN;0.885;0.0019;0.77;0.0039;3.4;0.2519;75548.3307;13203.7773;6.5667;0.7825
mixed;abrupt;20K;HT;BOCD;0.8938;0.0018;0.7876;0.0035;533.8667;22.8907;10434621.0987;17153293.2217;8.9;0.1503
mixed;abrupt;20K;HT;CUSUM;0.8823;0.0017;0.7645;0.0035;2.3;0.174;44034.7307;9274.83;8.7333;0.3091
mixed;abrupt;20K;HT;DDM;0.8952;0.0032;0.7903;0.0065;2.3333;0.2041;59063.296;8072.2814;10.2;0.5916
mixed;abrupt;20K;HT;ECDD;0.8877;0.0023;0.7754;0.0045;2.4667;0.2133;71840.4267;5596.3027;23.8667;1.6045
mixed;abrupt;20K;HT;EDDM;0.8878;0.002;0.7756;0.0039;2.1667;0.1415;58038.272;8008.6386;13.8333;1.3341
mixed;abrupt;20K;HT;GMA;0.6163;0.0038;0.2335;0.0078;2.2667;0.1945;286404.608;6063.4926;0.0;0.0
mixed;abrupt;20K;HT;HDDMA;0.9015;0.0014;0.803;0.0029;3.1333;0.1291;42754.3893;2711.5306;9.0;0.0
mixed;abrupt;20K;HT;HDDMW;0.8949;0.0018;0.7898;0.0036;2.6;0.2876;94661.2907;21089.0929;6.4333;0.7576
mixed;abrupt;20K;HT;KSWIN;0.8903;0.0006;0.7805;0.0013;10.0067;0.3051;110612.48;1865.7006;4.0;0.0
mixed;abrupt;20K;HT;PH;0.8807;0.0026;0.7613;0.0052;2.3;0.174;111262.3787;8883.3195;4.0;0.0
mixed;abrupt;20K;HT;RDDM;0.9017;0.002;0.8034;0.0041;2.3667;0.183;110771.5413;5742.1974;9.8667;0.6103
mixed;abrupt;20K;HT;STEPD;0.9027;0.0022;0.8054;0.0044;5.8333;0.4608;79749.8027;3260.8816;14.6;1.4061
mixed;abrupt;20K;NB;ADWIN;0.8953;0.0022;0.7906;0.0045;4.0333;0.0682;38433.792;248.4268;5.0333;0.5414
mixed;abrupt;20K;NB;BOCD;0.911;0.0019;0.8218;0.0038;731.1;47.6988;247702312.2773;15825343.4148;4.1;0.2045
mixed;abrupt;20K;NB;CUSUM;0.9031;0.0016;0.8061;0.0033;3.0;0.0;31444.992;52.2099;4.0;0.0
mixed;abrupt;20K;NB;DDM;0.8983;0.0058;0.7966;0.0116;3.0;0.0;40450.3893;4654.1789;4.5;0.3766
mixed;abrupt;20K;NB;ECDD;0.8872;0.0027;0.7743;0.0055;3.1333;0.1291;59446.272;2254.6304;24.9333;1.9189
mixed;abrupt;20K;NB;EDDM;0.8926;0.0025;0.7851;0.0049;3.0333;0.0682;54349.4827;4049.1871;11.1333;1.4536
mixed;abrupt;20K;NB;GMA;0.5811;0.0007;0.1612;0.0014;3.0333;0.0682;31289.0027;49.0152;0.0;0.0
mixed;abrupt;20K;NB;HDDMA;0.9099;0.0017;0.8197;0.0034;3.2667;0.1679;36564.992;3311.8159;4.0;0.0
mixed;abrupt;20K;NB;HDDMW;0.9107;0.0018;0.8214;0.0036;3.1333;0.1291;34410.1547;66.4673;4.0;0.0
mixed;abrupt;20K;NB;KSWIN;0.9097;0.0007;0.8193;0.0014;9.46;0.1068;32263.9189;13.1101;4.0067;0.0132
mixed;abrupt;20K;NB;PH;0.887;0.0023;0.774;0.0045;3.0667;0.0947;31514.2827;47.944;4.0;0.0
mixed;abrupt;20K;NB;RDDM;0.9007;0.0058;0.8013;0.0117;3.1;0.1139;100468.736;4998.2898;4.6667;0.4634
mixed;abrupt;20K;NB;STEPD;0.8988;0.0023;0.7975;0.0047;6.1;0.2045;67889.4933;3659.2489;12.8333;1.6145
mixed;gradual;20K;BOLE;basic;0.8455;0.003;0.6909;0.006;18.2;0.9923;3052404.736;53244.422;0.0;0.0
mixed;gradual;20K;BOLE;ADWIN;0.8607;0.002;0.7213;0.004;34.2667;1.9781;508008.7893;22538.5372;0.0;0.0
mixed;gradual;20K;BOLE;BOCD;0.8574;0.0019;0.7147;0.0038;1336.6667;106.9645;275871607.4667;40470571.7476;0.0;0.0
mixed;gradual;20K;BOLE;CUSUM;0.866;0.0018;0.7319;0.0036;24.6667;1.1862;659022.848;34628.6942;0.0;0.0
mixed;gradual;20K;BOLE;DDM;0.8605;0.002;0.721;0.004;26.7;1.1692;1089890.304;81631.5733;0.0;0.0
mixed;gradual;20K;BOLE;ECDD;0.8039;0.002;0.6077;0.0039;28.2667;1.3866;574186.1547;15060.9943;0.0;0.0
mixed;gradual;20K;BOLE;EDDM;0.8093;0.0024;0.6185;0.0048;22.8;0.9826;582732.1173;29084.7975;0.0;0.0
mixed;gradual;20K;BOLE;GMA;0.8455;0.003;0.6909;0.006;23.9333;1.1433;3070230.528;53709.5339;0.0;0.0
mixed;gradual;20K;BOLE;HDDMA;0.8197;0.0019;0.6394;0.0038;30.2;1.4224;539130.88;23036.3513;0.0;0.0
mixed;gradual;20K;BOLE;HDDMW;0.8314;0.0018;0.6626;0.0037;30.0333;1.5705;486662.4853;28968.7412;0.0;0.0
mixed;gradual;20K;BOLE;KSWIN;0.8541;0.001;0.7082;0.002;121.8133;3.983;555103.7781;20611.519;0.0;0.0
mixed;gradual;20K;BOLE;PH;0.8775;0.002;0.7549;0.0041;23.0333;0.9328;745551.872;52700.0345;0.0;0.0
mixed;gradual;20K;BOLE;RDDM;0.836;0.002;0.672;0.0039;25.7667;1.2235;1274718.8907;27584.6886;0.0;0.0
mixed;gradual;20K;BOLE;STEPD;0.8261;0.0017;0.652;0.0034;48.0;3.2494;622813.5253;23550.1643;0.0;0.0
mixed;gradual;20K;NB;ADWIN;0.876;0.0021;0.752;0.0041;4.6667;0.3713;38456.6613;242.2426;9.0;0.4599
mixed;gradual;20K;NB;BOCD;0.875;0.0024;0.75;0.0048;641.6333;38.4538;192288565.9307;13906538.9708;8.0667;0.0947
mixed;gradual;20K;NB;CUSUM;0.882;0.0022;0.764;0.0043;3.6;0.3193;31283.2;0.0;4.0;0.0
mixed;gradual;20K;NB;DDM;0.8769;0.0025;0.7537;0.005;3.6333;0.2856;46870.1867;5101.9708;5.9667;0.6239
mixed;gradual;20K;NB;ECDD;0.8642;0.0032;0.7284;0.0064;3.9333;0.3527;56359.2533;3468.5959;20.0;2.4219
mixed;gradual;20K;NB;EDDM;0.8811;0.0021;0.7622;0.0043;3.4333;0.2122;50900.6507;4338.3921;9.2;1.2419
mixed;gradual;20K;NB;GMA;0.5817;0.0008;0.1625;0.0015;3.6667;0.3301;31129.6;0.0;0.0;0.0
mixed;gradual;20K;NB;HDDMA;0.8794;0.0024;0.7587;0.0048;3.8333;0.3409;37321.0453;3451.4071;4.5333;0.3499
mixed;gradual;20K;NB;HDDMW;0.8803;0.0024;0.7605;0.0049;3.9333;0.4487;35648.512;2095.5988;4.7333;0.5365
mixed;gradual;20K;NB;KSWIN;0.5837;0.0039;0.1664;0.0078;12.4467;0.4569;32101.0347;11.8329;0.04;0.0557
mixed;gradual;20K;NB;PH;0.8738;0.0021;0.7474;0.0041;3.5;0.3062;31365.12;0.0;4.0;0.0
mixed;gradual;20K;NB;RDDM;0.8807;0.0023;0.7614;0.0045;3.6667;0.3444;94779.0507;4235.3234;7.4667;0.4129
mixed;gradual;20K;NB;STEPD;0.8759;0.0026;0.7518;0.0053;7.3667;0.6757;71055.7013;1908.7525;16.0;1.4345
